rowid,fpl_orbper,fpl_smax,fpl_bmasse,fpl_rade,fpl_dens,fpl_tranflag,fpl_cbflag,fpl_snum,dec,fst_teff,fst_logg,fst_lum,fst_mass,fst_rad,fst_met,fst_metratio,fst_age,cos_simil,weighted_simil,cluster
2542,12.309681,0.11199999999999999,12.8,3.62,1.48,1,0,1,42.194836,6363.0,4.05,0.487,1.2,1.75,-0.04,0,2.57,0.9769451221636761,0.9625890310689278,0
2543,35.736,6.1761086775078455,49.4,4.3,0.3,1,0,1,42.194836,6363.0,4.05,0.487,1.2,1.75,-0.04,0,2.57,0.9768233640689571,0.9623647888782171,0
2544,54.413999999999994,6.1761086775078455,37.5,3.1,0.3,1,0,1,42.194836,6363.0,4.05,0.487,1.2,1.75,-0.04,0,2.57,0.977016603784591,0.9627207172142116,0
2545,5.9123,0.062,479.9,3.6,4.3812565360303335,1,0,1,42.42942,4590.0,4.29,-0.725,0.75,0.7,0.34,1,2.24,0.8439381578389651,0.9058926370675123,0
2546,8.9858,0.081,432.23,3.4,4.3812565360303335,1,0,1,42.42942,4590.0,4.29,-0.725,0.75,0.7,0.34,1,2.24,0.8439544103658536,0.9059342265737788,0
2547,2.1395419999999996,0.032,2.7,1.45,4.87,1,0,1,42.180588,5744.0,4.54,-0.091,0.96,0.89,0.0,0,4.27,0.990072120437386,0.9844914635553351,0
2548,4.807091000000001,0.055999999999999994,4.7,2.01,3.18,1,0,1,42.180588,5744.0,4.54,-0.091,0.96,0.89,0.0,0,4.27,0.9900479368918907,0.9844479626644645,0
2549,14.646007999999998,0.11699999999999999,8.35,2.82,2.05,1,0,1,44.770699,5723.0,4.53,0.119,0.95,0.9,0.02,0,4.68,0.9890517897841082,0.9830793765621245,0
2550,36.337373,0.215,24.4,5.31,0.8959999999999999,1,0,1,44.770699,5723.0,4.53,0.119,0.95,0.9,0.02,0,4.68,0.9886296101378078,0.9823440564692845,0
2551,9.220524000000001,0.08199999999999999,1.01,1.01,5.39,1,0,1,44.797684,5602.0,4.46,0.085,0.9,0.9,-0.25,0,5.25,0.9840256347121369,0.9772452349395592,0
2552,13.638723,0.106,1.87,1.2,5.95,1,0,1,44.797684,5602.0,4.46,0.085,0.9,0.9,-0.25,0,5.25,0.9840241555593471,0.977242594579457,0
2553,24.805999999999997,6.1761086775078455,61.0,2.46,22.5,1,0,1,44.797684,5602.0,4.46,0.085,0.9,0.9,-0.25,0,5.25,0.983930248300023,0.9770598255123556,0
2554,44.347,6.1761086775078455,56.2,3.1,10.4,1,0,1,44.797684,5602.0,4.46,0.085,0.9,0.9,-0.25,0,5.25,0.9838910706325893,0.9770115749864601,0
2555,11.008151,0.08199999999999999,5.18,2.13,2.95,1,0,1,47.838998,4351.0,4.72,-0.98,0.63,0.57,-0.17,0,3.09,0.987315110419473,0.9824423254101389,0
2556,92.743711,0.341,3.97,1.82,3.62,1,0,1,47.838998,4351.0,4.72,-0.98,0.63,0.57,-0.17,0,3.09,0.9873339349665722,0.9824777173918559,0
2557,12.699149,0.10400000000000001,5.65,2.24,2.76,1,0,1,47.729649,5615.0,4.58,-0.366,0.91,0.81,-0.02,0,4.47,0.9890593038760076,0.983728698557794,0
2558,37.514456,0.213,7.32,2.61,2.26,1,0,1,47.729649,5615.0,4.58,-0.366,0.91,0.81,-0.02,0,4.47,0.9890291157952241,0.9836750188306741,0
2559,2.633867,0.036000000000000004,2.36,1.34,5.39,1,0,1,48.065609,5411.0,4.58,-0.304,0.85,0.81,-0.1,0,4.17,0.9885643910072702,0.9836442785184882,0
2560,6.186676,0.064,1.46,1.12,5.71,1,0,1,48.065609,5411.0,4.58,-0.304,0.85,0.81,-0.1,0,4.17,0.9885675383819338,0.9836501290129684,0
2561,1.796302,0.027000000000000003,2.07,1.24,5.97,1,0,1,48.294289,5580.0,4.5,-0.116,0.96,0.86,-0.12,0,2.75,0.9849090920140084,0.9760662699566189,0
2562,3.468095,0.042,2.45,1.37,5.24,1,0,1,48.294289,5580.0,4.5,-0.116,0.96,0.86,-0.12,0,2.75,0.9849066428590583,0.9760616362679041,0
2563,5.914323,0.061,2.33,1.33,5.44,1,0,1,48.294289,5580.0,4.5,-0.116,0.96,0.86,-0.12,0,2.75,0.9849075147451274,0.9760632876699961,0
2564,29.221289000000002,0.17600000000000002,3.78,1.77,3.75,1,0,1,48.294289,5580.0,4.5,-0.116,0.96,0.86,-0.12,0,2.75,0.9848925629082064,0.976035116251805,0
2565,20.342199,0.145,6.04,2.33,2.62,1,0,1,48.44355,5806.0,4.4,-0.147,0.97,1.03,0.04,0,4.57,0.9859480747444462,0.9792720021840924,0
2566,44.851896,0.24600000000000002,10.7,3.26,1.7,1,0,1,48.44355,5806.0,4.4,-0.147,0.97,1.03,0.04,0,4.57,0.985854130480321,0.9791055474946647,0
2567,6.097326,0.065,3.43,1.67,4.05,1,0,1,39.594717,5918.0,4.35,0.008,1.03,1.09,0.06,0,3.72,0.9868087162681161,0.9794670206979077,0
2568,19.305772,0.14,8.5,2.85,2.02,1,0,1,39.594717,5918.0,4.35,0.008,1.03,1.09,0.06,0,3.72,0.9867209604166287,0.9793071098902862,0
2569,56.633742000000005,0.287,7.61,2.67,2.2,1,0,1,39.594717,5918.0,4.35,0.008,1.03,1.09,0.06,0,3.72,0.9867394879054519,0.9793407063778456,0
2570,34.545,0.21,7.3,2.15,4.1,1,0,1,42.88285,5990.0,4.47,0.061,1.08,1.0,0.05,0,0.65,0.9772590725775842,0.9513437867649641,0
2571,125.8518,0.51,132.0,11.59,0.47,1,0,1,42.88285,5990.0,4.47,0.061,1.08,1.0,0.05,0,0.65,0.9741271447304853,0.9456685814037237,0
2572,66.0634,0.33,4.0,2.68,1.2,1,0,1,42.88285,5990.0,4.47,0.061,1.08,1.0,0.05,0,0.65,0.9772145507004121,0.9512611964002458,0
2573,10.3384,0.09,4.51,3.35,0.65,1,0,1,47.491226,5701.0,5.0,-0.369,0.98,0.93,-0.04,0,4.236718483690839,0.9931360315646903,0.988751400340175,0
2574,13.2884,0.11,4.0,3.14,0.7,1,0,1,47.491226,5701.0,5.0,-0.369,0.98,0.93,-0.04,0,4.236718483690839,0.9931615065532561,0.9887956940726212,0
2575,14.589347,0.11,5.69,2.25,2.74,1,0,1,42.681553,5147.0,4.62,-0.615,0.79,0.74,-0.06,0,4.47,0.9909058495166725,0.9866513118943168,0
2576,36.770309999999995,0.205,7.75,2.7,2.16,1,0,1,42.681553,5147.0,4.62,-0.615,0.79,0.74,-0.06,0,4.47,0.990866346086033,0.9865805713462802,0
2577,3.546511,0.047,5.31,2.16,2.9,1,0,1,42.437302,6002.0,4.47,0.078,0.9,1.02,-0.11,0,4.37,0.9881503014241169,0.9819208570877476,0
2578,5.700786,0.065,4.19,1.88,3.47,1,0,1,42.437302,6002.0,4.47,0.078,0.9,1.02,-0.11,0,4.37,0.9881674790045457,0.9819515244217525,0
2579,2.580827,0.035,2.3,1.32,5.5,1,0,1,42.424288,5299.0,4.54,-0.397,0.85,0.83,-0.07,0,5.13,0.9897074749058996,0.9841471611216663,0
2580,3.715335,0.045,2.76,1.47,4.77,1,0,1,42.424288,5299.0,4.54,-0.397,0.85,0.83,-0.07,0,5.13,0.9897038317988378,0.9841407389834563,0
2581,7.055679,0.068,5.6,2.23,2.77,1,0,1,42.424288,5299.0,4.54,-0.397,0.85,0.83,-0.07,0,5.13,0.9896649768754942,0.9840723850334485,0
2582,11.97901,0.09699999999999999,7.61,2.67,2.2,1,0,1,42.424288,5299.0,4.54,-0.397,0.85,0.83,-0.07,0,5.13,0.9896273331377969,0.9840065159096614,0
2583,20.834236999999998,0.141,6.12,2.35,2.59,1,0,1,42.424288,5299.0,4.54,-0.397,0.85,0.83,-0.07,0,5.13,0.989655810544531,0.9840563242911923,0
2584,19.254196,0.14400000000000002,9.64,3.07,1.83,1,0,1,42.406509,5804.0,4.5,-0.241,0.94,0.96,0.04,0,4.68,0.9891152743601835,0.9830493074293676,0
2585,54.15574300000001,0.28600000000000003,14.0,3.83,1.37,1,0,1,42.406509,5804.0,4.5,-0.241,0.94,0.96,0.04,0,4.68,0.9890095105483109,0.9828632832951214,0
2586,3.7012120000000004,0.048,3.78,1.77,3.75,1,0,1,46.059312,5913.0,4.49,-0.14400000000000002,0.95,0.98,0.06,0,5.01,0.9877786987622059,0.9810979578532276,0
2587,6.6264,0.071,7.8,2.71,2.15,1,0,1,46.059312,5913.0,4.49,-0.14400000000000002,0.95,0.98,0.06,0,5.01,0.9877135586798743,0.9809842699991099,0
2588,12.645164,0.099,1.98,1.22,5.99,1,0,1,45.367786,5603.0,4.44,0.629,0.89,0.9,-0.01,0,4.79,0.9868272815174338,0.9801374096645992,0
2589,21.526258,0.142,1.71,1.17,5.87,1,0,1,45.367786,5603.0,4.44,0.629,0.89,0.9,-0.01,0,4.79,0.9868278395517157,0.9801383965790459,0
2590,33.884054,0.192,2.42,1.36,5.29,1,0,1,45.367786,5603.0,4.44,0.629,0.89,0.9,-0.01,0,4.79,0.986825057813274,0.9801335509925944,0
2591,10.864384,0.079,3.22,1.61,3.0,1,0,2,49.437326,3740.0,4.77,-1.509,0.5,0.48,-0.08,0,4.2,0.9694885441446587,0.9341298157134847,0
2592,5.841636599999999,0.0521,4.66,2.0,1.2,1,0,2,49.437326,3740.0,4.77,-1.509,0.5,0.48,-0.08,0,4.2,0.9694701346745973,0.9340998552661077,0
2593,19.850291,0.11800000000000001,5.02,2.09,1.9,1,0,2,49.437326,3740.0,4.77,-1.509,0.5,0.48,-0.08,0,4.2,0.9694655228470911,0.9340929872391176,0
2594,34.142109999999995,0.16899999999999998,2.96,1.53,4.1,1,0,2,49.437326,3740.0,4.77,-1.509,0.5,0.48,-0.08,0,4.2,0.9694914688530171,0.9341347588073972,0
2595,63.33626999999999,0.255,3.89,1.8,3.2,1,0,2,49.437326,3740.0,4.77,-1.509,0.5,0.48,-0.08,0,4.2,0.9694812996823803,0.9341185615101092,0
2596,38.871826,0.217,48.5,2.87,11.3,1,0,1,48.777645,5619.0,4.47,-0.107,0.98,0.92,-0.1,0,3.47,0.9858906427567283,0.9790828547643161,0
2597,74.920137,0.336,42.1,6.54,0.8270000000000001,1,0,1,48.777645,5619.0,4.47,-0.107,0.98,0.92,-0.1,0,3.47,0.9851056525027765,0.9776665317862998,0
2598,10.475464,0.08,4.5,1.96,3.28,1,0,1,48.82535900000001,4465.0,4.71,-0.804,0.69,0.58,-0.21,0,2.4,0.9845462167384089,0.9765984715610885,0
2599,22.928810000000002,0.136,4.38,1.93,3.35,1,0,1,48.82535900000001,4465.0,4.71,-0.804,0.69,0.58,-0.21,0,2.4,0.9845479919771709,0.9766018347157915,0
2600,77.47363299999999,0.305,6.8,2.5,2.39,1,0,1,48.82535900000001,4465.0,4.71,-0.804,0.69,0.58,-0.21,0,2.4,0.9845052346771108,0.976521254475256,0
2601,2.9271279999999997,0.04,2.3,1.32,5.5,1,0,1,48.580502,5617.0,4.39,-0.05,0.95,1.03,-0.01,0,6.03,0.984360923180775,0.9749821463958096,0
2602,6.885875,0.07,7.51,2.65,2.22,1,0,1,48.580502,5617.0,4.39,-0.05,0.95,1.03,-0.01,0,6.03,0.9842878206429302,0.9748590282263088,0
2603,15.054785999999998,0.11800000000000001,4.12,1.86,3.52,1,0,1,48.580502,5617.0,4.39,-0.05,0.95,1.03,-0.01,0,6.03,0.9843429587229526,0.9749518886162989,0
2604,38.285489,0.22,4.16,1.87,3.5,1,0,1,48.580502,5617.0,4.39,-0.05,0.95,1.03,-0.01,0,6.03,0.9843424791590107,0.9749510780696348,0
2605,29.33434,0.18,11.3,3.9,1.02,1,0,1,38.947281,5498.0,4.77,-0.298,0.99,0.95,0.18,0,2.0,0.986592380671535,0.9737695561327344,0
2606,60.323105000000005,0.3,640.0,12.3,1.88,1,0,1,38.947281,5498.0,4.77,-0.298,0.99,0.95,0.18,0,2.0,0.9833641206667207,0.9679690057052907,0
2607,143.34394,0.5,23.1,8.8,0.19,1,0,1,38.947281,5498.0,4.77,-0.298,0.99,0.95,0.18,0,2.0,0.9851682440452008,0.9712018072835603,0
2608,10.446347,0.094,3.43,1.67,4.05,1,0,1,48.59972,5986.0,4.53,0.311,1.07,0.9,0.04,0,3.63,0.987061015302113,0.9796240723558414,0
2609,40.714954999999996,0.23199999999999998,5.69,2.25,2.74,1,0,1,48.59972,5986.0,4.53,0.311,1.07,0.9,0.04,0,3.63,0.9870301272952507,0.9795685391509633,0
2610,2.508553,0.036000000000000004,2.39,1.35,5.34,1,0,1,49.23299,5815.0,4.53,-0.094,0.98,0.9,0.01,0,4.17,0.9878337623566653,0.9817754765458936,0
2611,5.419026000000001,0.06,2.39,1.35,5.34,1,0,1,49.23299,5815.0,4.53,-0.094,0.98,0.9,0.01,0,4.17,0.987833763541996,0.9817754777827038,0
2612,13.751242999999999,0.11199999999999999,3.71,1.75,3.8,1,0,1,49.23299,5815.0,4.53,-0.094,0.98,0.9,0.01,0,4.17,0.987821113446297,0.9817526053225457,0
2613,30.184103999999998,0.193,15.5,4.06,1.27,1,0,1,43.629345,5740.0,4.29,0.021,1.02,1.22,0.06,0,6.61,0.9818300306678364,0.9691205640061668,0
2614,127.28218400000002,0.503,482.5116770776483,12.45,4.3812565360303335,1,0,1,43.629345,5740.0,4.29,0.021,1.02,1.22,0.06,0,6.61,0.9785468326520477,0.9637359453680154,0
2615,1.937055,0.024,0.64,0.89,4.99,1,0,1,43.657055,3944.0,4.77,-1.052,0.52,0.48,-0.53,0,3.31,0.97354613871411,0.9703227286042471,0
2616,7.061149,0.057,1.55,1.14,5.75,1,0,1,43.657055,3944.0,4.77,-1.052,0.52,0.48,-0.53,0,3.31,0.9735451728292399,0.9703201452797098,0
2617,3.2957089999999996,0.039,8.55,2.86,2.01,1,0,1,40.557587,4731.0,4.63,-0.723,0.8,0.69,0.05,0,2.09,0.9870825570990209,0.976443649412069,0
2618,5.315946,0.054000000000000006,5.35,2.17,2.88,1,0,1,40.557587,4731.0,4.63,-0.723,0.8,0.69,0.05,0,2.09,0.9871449378533906,0.9765607304756889,0
2619,9.653471000000001,0.08,8.0,2.75,2.11,1,0,1,40.557587,4731.0,4.63,-0.723,0.8,0.69,0.05,0,2.09,0.9870943429986694,0.9764657000185758,0
2620,1.49914695,6.1761086775078455,1.87,1.2,5.95,1,0,1,40.557587,4731.0,4.63,-0.723,0.8,0.69,0.05,0,2.09,0.9871849238289595,0.9766375520129156,0
2621,5.487,6.1761086775078455,10.5,3.6,1.24,1,0,1,40.343182,5100.0,4.56,-0.482,0.85,0.79,0.03,0,4.37,0.9907113404388878,0.9861000103040932,0
2622,8.291,6.1761086775078455,6.0,3.3,0.917,1,0,1,40.343182,5100.0,4.56,-0.482,0.85,0.79,0.03,0,4.37,0.9907535557897167,0.9861751196344841,0
2623,16.738660999999997,0.121,9.1,2.71,2.5,1,0,1,40.343182,5100.0,4.56,-0.482,0.85,0.79,0.03,0,4.37,0.9908239922271587,0.9863011227840823,0
2624,4.646186,0.05,2.92,1.52,4.57,1,0,1,40.61614,4954.0,4.61,-0.5,0.81,0.72,-0.08,0,2.63,0.9890865200387688,0.981682510228292,0
2625,7.240193,0.067,6.12,2.35,2.59,1,0,1,40.61614,4954.0,4.61,-0.5,0.81,0.72,-0.08,0,2.63,0.9890379341509191,0.9815909713669425,0
2626,17.326644,0.12,6.66,2.47,2.43,1,0,1,40.61614,4954.0,4.61,-0.5,0.81,0.72,-0.08,0,2.63,0.9890275286693824,0.9815715237458247,0
2627,44.840975,0.22699999999999998,5.77,2.27,2.71,1,0,1,40.61614,4954.0,4.61,-0.5,0.81,0.72,-0.08,0,2.63,0.9890444084387642,0.9816030822642016,0
2628,10.4208,6.1761086775078455,7.44,2.43,2.62,1,0,1,40.417703,5367.0,4.46,-0.179,0.91,0.81,0.19,0,6.61,0.9841022399899995,0.9733682421570001,0
2629,13.0729,6.1761086775078455,3.64,2.2,1.74,1,0,1,40.417703,5367.0,4.46,-0.179,0.91,0.81,0.19,0,6.61,0.9841174792293849,0.9733927200031965,0
2630,9.694927999999999,0.09,5.14,2.12,2.96,1,0,1,40.43955,5895.0,4.51,-0.16899999999999998,0.92,0.94,-0.04,0,4.17,0.9899499531937622,0.9841883220626912,0
2631,15.38231,0.12300000000000001,5.31,2.16,2.9,1,0,1,40.43955,5895.0,4.51,-0.16899999999999998,0.92,0.94,-0.04,0,4.17,0.9899472246784813,0.9841834126385687,0
2632,5.923653,0.059000000000000004,3.05,1.56,4.41,1,0,1,46.961281,4713.0,4.61,-0.649,0.79,0.72,0.11,0,3.02,0.9872428055137064,0.9804335674207468,0
2633,105.35638300000001,0.401,6.85,2.51,2.38,1,0,1,46.961281,4713.0,4.61,-0.649,0.79,0.72,0.11,0,3.02,0.9871865450911809,0.9803288711366528,0
2634,20.8613,0.16,25.9,5.5,0.855,1,0,1,45.853081,6340.0,4.7,0.266,1.21,1.22,-0.076,0,4.17,0.9896172986403825,0.9830169116279576,0
2635,42.6318,0.26,1493.7,5.3,4.3812565360303335,1,0,1,45.853081,6340.0,4.7,0.266,1.21,1.22,-0.076,0,4.17,0.9896613021044975,0.9830946437214514,0
2636,87.6451,0.4,2161.244,3.9,4.3812565360303335,1,0,1,45.853081,6340.0,4.7,0.266,1.21,1.22,-0.076,0,4.17,0.9899318450537341,0.9835650508678245,0
2637,13.930698000000001,0.111,1.81,1.19,5.9,1,0,1,46.986744,5797.0,4.52,-0.244,0.91,0.88,-0.07,0,4.47,0.9882410715357292,0.9825297223834848,0
2638,56.47541999999999,0.281,11.4,3.38,1.62,1,0,1,46.986744,5797.0,4.52,-0.244,0.91,0.88,-0.07,0,4.47,0.9880769592883886,0.9822376798576641,0
2639,92.876125,0.392,7.0,2.47,3.3,1,0,1,46.986744,5797.0,4.52,-0.244,0.91,0.88,-0.07,0,4.47,0.9881787165091316,0.9824183952381239,0
2640,9.176092,0.087,3.53,1.7,3.95,1,0,1,47.085491,5905.0,4.31,0.16899999999999998,1.08,1.19,-0.01,0,4.17,0.9846537911352443,0.9772792025241854,0
2641,19.738286,0.145,2.63,1.43,4.94,1,0,1,47.085491,5905.0,4.31,0.16899999999999998,1.08,1.19,-0.01,0,4.17,0.9846628495257609,0.9772956726079671,0
2642,1.772419,0.031,2.21,1.29,5.66,1,0,1,42.459756,6115.0,4.19,0.524,1.2,1.47,0.14,0,1.48,0.9745983308056109,0.9536942594074025,0
2643,19.747412,0.153,10.1,3.15,1.78,1,0,1,42.459756,6115.0,4.19,0.524,1.2,1.47,0.14,0,1.48,0.9744700257184065,0.9534572397719107,0
2644,14.970417999999999,0.125,6.94,2.53,2.35,1,0,1,48.77545900000001,5727.0,4.13,0.312,1.08,1.54,0.16,0,6.61,0.9761267739983686,0.9626455165535146,0
2645,32.273272999999996,0.20800000000000002,7.13,2.57,2.31,1,0,1,48.77545900000001,5727.0,4.13,0.312,1.08,1.54,0.16,0,6.61,0.9761235579994186,0.9626402349997085,0
2646,2.4610689999999997,0.035,0.498,0.83,4.79,1,0,1,42.075588,5378.0,4.46,-0.246,0.95,0.95,0.16,0,2.4,0.9839260204680235,0.9728188139942773,0
2647,5.960392,0.064,8.75,2.9,1.97,1,0,1,42.075588,5378.0,4.46,-0.246,0.95,0.95,0.16,0,2.4,0.9838233239883202,0.972626394058726,0
2648,96.101141,0.402,13.7,3.77,1.4,1,0,1,43.363522,5796.0,4.38,-0.062,0.98,1.04,-0.12,0,4.9,0.986247245582464,0.9793872285107001,0
2649,265.469335,0.7909999999999999,16.1,4.15,1.24,1,0,1,43.363522,5796.0,4.38,-0.062,0.98,1.04,-0.12,0,4.9,0.9861810469271459,0.9792712333418685,0
2650,2.240508,0.027000000000000003,1.2,1.06,5.54,1,0,1,44.184109,4204.0,4.74,-0.89,0.62,0.52,-0.23,0,3.31,0.9880941380455908,0.9845025525820661,0
2651,6.8277660000000004,0.057999999999999996,1.65,1.16,5.81,1,0,1,44.184109,4204.0,4.74,-0.89,0.62,0.52,-0.23,0,3.31,0.9880932181081864,0.9845005806046372,0
2652,5.524242,0.061,109.8,2.09,66.1,1,0,1,39.032062,5497.0,4.49,-0.295,1.04,0.94,0.13,0,3.72,0.9880477861281612,0.9813373682801586,0
2653,8.77501,0.083,3.61,1.72,3.9,1,0,1,39.032062,5497.0,4.49,-0.295,1.04,0.94,0.13,0,3.72,0.9884368082578718,0.9823042020583733,0
2654,4.662715,0.055999999999999994,19.9,4.71,1.05,1,0,1,46.793617,5746.0,4.33,-0.037000000000000005,1.02,1.19,0.13,0,1.62,0.977553382645298,0.9594768834349188,0
2655,11.815007000000001,0.105,13.1,3.68,1.44,1,0,1,46.793617,5746.0,4.33,-0.037000000000000005,1.02,1.19,0.13,0,1.62,0.9777377556377498,0.9598166346323878,0
2656,4.362705,0.051,3.29,1.63,4.17,1,0,1,39.77065800000001,5526.0,4.49,-0.215,0.96,0.9,0.01,0,3.55,0.9894845134695804,0.9834252797362523,0
2657,6.941357000000001,0.069,7.41,2.63,2.24,1,0,1,39.77065800000001,5526.0,4.49,-0.215,0.96,0.9,0.01,0,3.55,0.9894166068285807,0.9833006319998958,0
2658,31.781925,0.191,5.86,2.29,2.68,1,0,1,39.77065800000001,5526.0,4.49,-0.215,0.96,0.9,0.01,0,3.55,0.9894461805200685,0.9833546877653149,0
2659,5.9012400000000005,0.05,1303.0,2.2,4.3812565360303335,1,0,1,46.574281,3900.0,4.64,-1.156,0.58,0.53,0.0,0,2.69,0.9869321090225164,0.9803174533013671,0
2660,8.7522,0.09,158.9,2.0,4.3812565360303335,1,0,1,46.574281,3900.0,4.64,-1.156,0.58,0.53,0.0,0,2.69,0.9869503915984016,0.9803518856508948,0
2661,22.7802,0.13,7.75,2.7,2.16,1,0,1,46.574281,3900.0,4.64,-1.156,0.58,0.53,0.0,0,2.69,0.9868930812901475,0.9802433178565745,0
2662,2.8960000000000004,0.033,2.86,1.5,4.66,1,0,1,46.574281,3900.0,4.64,-1.156,0.58,0.53,0.0,0,2.69,0.9869732873308678,0.980395713049918,0
2663,0.7429600000000001,0.013000000000000001,0.47700000000000004,0.82,4.75,1,0,1,46.574281,3900.0,4.64,-1.156,0.58,0.53,0.0,0,2.69,0.9869807981536768,0.9804115360846053,0
2664,8.371554,0.085,1.55,1.14,5.75,1,0,1,46.175125,6435.0,4.42,0.345,1.33,1.11,0.05,0,2.14,0.981945630740922,0.9671042037337477,0
2665,17.934936999999998,0.142,2.45,1.37,5.24,1,0,1,46.175125,6435.0,4.42,0.345,1.33,1.11,0.05,0,2.14,0.9819422542416716,0.9670978000879008,0
2666,4.915379,0.057,3.78,1.77,3.75,1,0,1,44.145756,5740.0,4.3,-0.042,1.03,1.19,0.08,0,2.09,0.9807638870235116,0.9666696515861005,0
2667,13.093921,0.11,5.99,2.32,2.64,1,0,1,44.145756,5740.0,4.3,-0.042,1.03,1.19,0.08,0,2.09,0.9807298802670468,0.9666056731628336,0
2668,1.653888,0.027000000000000003,1.01,1.01,5.39,1,0,1,44.295242,5388.0,4.5,-0.297,0.92,0.89,0.05,0,4.68,0.9888810337576484,0.983418722781721,0
2669,4.337234,0.051,3.43,1.67,4.05,1,0,1,44.295242,5388.0,4.5,-0.297,0.92,0.89,0.05,0,4.68,0.9888677559348694,0.9833947140414133,0
2670,1.6783270000000001,0.027999999999999997,684.4,1.43,1290.0,1,0,1,38.127473,5987.0,4.31,0.131,1.09,1.18,-0.03,0,3.02,0.8474388859945718,0.7077685918835572,0
2671,3.5538220000000003,0.046,79.7,1.63,101.0,1,0,1,38.127473,5987.0,4.31,0.131,1.09,1.18,-0.03,0,3.02,0.9846627300296973,0.9740237389062718,0
2672,4.385315,0.05,1.55,1.14,5.75,1,0,1,49.64902100000001,5194.0,4.53,-0.317,0.87,0.84,0.03,0,5.37,0.9874879212706389,0.9812949341637028,0
2673,51.805611999999996,0.26,10.1,3.15,1.78,1,0,1,49.64902100000001,5194.0,4.53,-0.317,0.87,0.84,0.03,0,5.37,0.9873604452442855,0.9810743240988594,0
2674,4.544439,0.053,8.8,2.91,1.96,1,0,1,49.825626,5752.0,4.41,-0.262,0.91,1.0,-0.05,0,4.17,0.9855900793301915,0.9792073459830306,0
2675,12.762172,0.105,6.99,2.54,2.34,1,0,1,49.825626,5752.0,4.41,-0.262,0.91,1.0,-0.05,0,4.17,0.9856271590595097,0.9792740925375983,0
2676,38.715185,0.22,8.2,2.79,2.07,1,0,1,49.825626,5752.0,4.41,-0.262,0.91,1.0,-0.05,0,4.17,0.9856029614178249,0.9792305099172721,0
2677,2.248329,0.032,44.6,1.52,69.8,1,0,1,46.002254,5105.0,4.56,-0.16,0.85,0.8,0.04,0,4.68,0.9891422726752093,0.9836387501522421,0
2678,4.580358,0.051,17.4,1.4,34.8,1,0,1,46.002254,5105.0,4.56,-0.16,0.85,0.8,0.04,0,4.68,0.9894675838677547,0.9844330616780227,0
2679,6.766888000000001,0.066,6.9,1.21,21.4,1,0,1,46.002254,5105.0,4.56,-0.16,0.85,0.8,0.04,0,4.68,0.989530598289932,0.9845855513404943,0
2680,2.549575,0.028999999999999998,1.41,1.11,5.67,1,0,1,44.087673,3799.0,4.76,-1.082,0.57,0.49,-0.2,0,3.02,0.9881873426153308,0.9841383586396163,0
2681,5.212333,0.047,20.3,1.03,102.0,1,0,1,44.087673,3799.0,4.76,-1.082,0.57,0.49,-0.2,0,3.02,0.9871798244600429,0.9815371575888848,0
2682,13.969457,0.09,3.64,1.73,3.86,1,0,1,44.087673,3799.0,4.76,-1.082,0.57,0.49,-0.2,0,3.02,0.9881699702498573,0.9841047690986651,0
2683,34.921,6.1761086775078455,28.5,2.3,12.9,1,0,1,40.00850300000001,5914.0,4.48,0.374,1.1,1.0,0.08,0,2.57,0.9857972797679517,0.9746239426699005,0
2684,71.312,6.1761086775078455,39.4,5.4,1.37,1,0,1,40.00850300000001,5914.0,4.48,0.374,1.1,1.0,0.08,0,2.57,0.9853068471584926,0.9737417350511638,0
2685,7.416397,0.061,2.54,1.4,5.09,1,0,1,45.227428,4257.0,4.74,-0.845,0.57,0.52,-0.44,0,3.47,0.9791257924941527,0.9758520897794697,0
2686,18.684737,0.113,4.38,1.93,3.35,1,0,1,45.227428,4257.0,4.74,-0.845,0.57,0.52,-0.44,0,3.47,0.979102462187202,0.9758081387622081,0
2687,5.66793,0.0677,3.68,1.74,3.84,1,0,1,46.005222,5904.0,4.03,0.556,1.29,1.82,0.025,0,4.27,0.9783076492077839,0.968444124621418,0
2688,13.17562,0.1189,0.39,3.2,0.13,1,0,1,46.005222,5904.0,4.03,0.556,1.29,1.82,0.025,0,4.27,0.9781829065140485,0.9682199089197924,0
2689,21.77596,0.1662,3.91,5.35,0.25,1,0,1,46.005222,5904.0,4.03,0.556,1.29,1.82,0.025,0,4.27,0.9777845856639756,0.967512633352648,0
2690,31.7844,0.2138,5.57,4.02,0.8,1,0,1,46.005222,5904.0,4.03,0.556,1.29,1.82,0.025,0,4.27,0.9780622733070465,0.9680058444564501,0
2691,41.02902,0.2535,9.65,4.46,0.9,1,0,1,46.005222,5904.0,4.03,0.556,1.29,1.82,0.025,0,4.27,0.9779816802518568,0.9678627619195507,0
2692,8.259780000000001,0.075,2.39,1.35,5.34,1,0,1,44.801685,5117.0,4.64,-0.453,0.79,0.72,-0.1,0,5.13,0.9900942697376247,0.9851301287217267,0
2693,15.955387,0.11599999999999999,4.46,1.95,3.31,1,0,1,44.801685,5117.0,4.64,-0.453,0.79,0.72,-0.1,0,5.13,0.9900709202725798,0.9850891115272432,0
2694,8.457496,0.065,3.97,1.82,3.62,1,0,1,39.307358,4347.0,4.77,-0.8109999999999999,0.74,0.49,0.03,0,3.24,0.9922412919812897,0.9877473523024466,0
