"rowid","fpl_hostname","fpl_name","fpl_disc","fpl_orbper","fpl_rads","fst_dist","fst_logg","cluster","simil"
"3147","Kepler-594","Kepler-594 b","2016","13.64618192","0.02","742","4.52","0","0.9876588914315005"
"3148","Kepler-595","Kepler-595 b","2016","25.30292332","0.035","639","4.54","0","0.9871129982408655"
"3149","Kepler-596","Kepler-596 b","2016","21.30022655","0.032","1083","4.27","0","0.9793576301474342"
"3150","Kepler-597","Kepler-597 b","2016","13.02365861","0.022000000000000002","660","4.47","0","0.9897662702299169"
"3151","Kepler-598","Kepler-598 b","2016","3.70175428","0.013999999999999999","686","4.51","0","0.9832324959461752"
"3152","Kepler-599","Kepler-599 b","2016","15.65562652","0.026000000000000002","627","4.57","0","0.9905921283115786"
"3153","Kepler-6","Kepler-6 b","2009","3.2346996","0.134","597.14","4.24","0","0.971265658608254"
"3154","Kepler-60","Kepler-60 b","2012","7.1334","0.016","1056.17","4.26","0","0.9841460352939415"
"3155","Kepler-60","Kepler-60 c","2012","8.9187","0.017","1056.17","4.26","0","0.9841365451058889"
"3156","Kepler-60","Kepler-60 d","2012","11.8981","0.018000000000000002","1056.17","4.26","0","0.9841314809221519"
"3157","Kepler-600","Kepler-600 b","2016","23.67517607","0.027000000000000003","624","4.56","0","0.990229767535147"
"3158","Kepler-601","Kepler-601 b","2016","5.37886844","0.017","429","4.57","0","0.9906337756855662"
"3159","Kepler-602","Kepler-602 b","2016","15.28469497","0.019","971","4.37","0","0.9856587137233758"
"3160","Kepler-603","Kepler-603 b","2016","21.05358596","0.024","967","4.43","0","0.9877282787868011"
"3161","Kepler-603","Kepler-603 c","2016","127.9075774","0.06","967","4.43","0","0.9869617239454708"
"3162","Kepler-603","Kepler-603 d","2016","6.2171292","0.012","967","4.43","0","0.9878028793458279"
"3163","Kepler-604","Kepler-604 b","2016","25.85501786","0.024","981","4.42","0","0.9875367949186855"
"3164","Kepler-605","Kepler-605 b","2016","3.38353807","0.013000000000000001","570","4.52","0","0.989625384223834"
"3165","Kepler-605","Kepler-605 c","2016","2.35895152","0.008","570","4.52","0","0.9896308975049337"
"3166","Kepler-606","Kepler-606 b","2016","24.31575992","0.03","1208","4.32","0","0.9833861005339295"
"3167","Kepler-607","Kepler-607 b","2016","0.6381632","0.008","500","4.56","0","0.989818490707009"
"3168","Kepler-608","Kepler-608 b","2016","6.41251504","0.033","926","4.43","0","0.9871843458338937"
"3169","Kepler-609","Kepler-609 b","2016","6.52121067","0.031","1143","4.36","0","0.985477601297261"
"3170","Kepler-61","Kepler-61 b","2013","59.87756","0.02","338.24","4.67","0","0.9822462723877341"
"3171","Kepler-610","Kepler-610 b","2016","6.99692655","0.038","1113","4.37","0","0.9844954500221406"
"3172","Kepler-610","Kepler-610 c","2016","151.86392","0.03","1113","4.37","0","0.984632613229564"
"3173","Kepler-611","Kepler-611 b","2016","2.4370333","0.015","906","4.43","0","0.9868647416683161"
"3174","Kepler-612","Kepler-612 b","2016","3.72215641","0.026000000000000002","932","4.46","0","0.9874918949519566"
"3175","Kepler-613","Kepler-613 b","2016","15.77979614","0.021","864","4.47","0","0.9878958950161789"
"3176","Kepler-614","Kepler-614 b","2016","14.03491514","0.022000000000000002","571","4.55","0","0.9889161095379988"
"3177","Kepler-615","Kepler-615 b","2016","10.35584657","0.016","330","4.62","0","0.989516710097304"
"3178","Kepler-616","Kepler-616 b","2016","9.99761851","0.022000000000000002","1019","4.46","0","0.9873148472780655"
"3179","Kepler-616","Kepler-616 c","2016","90.4113556","0.031","1019","4.46","0","0.9872063781846813"
"3180","Kepler-617","Kepler-617 b","2016","1.68269615","0.012","150","4.77","0","0.9897508328901098"
"3181","Kepler-618","Kepler-618 b","2016","3.59576964","0.024","1115","4.39","0","0.9853784513815435"
"3182","Kepler-619","Kepler-619 b","2016","5.4042722","0.028999999999999998","1111","4.38","0","0.9845413499668363"
"3183","Kepler-619","Kepler-619 c","2016","1.20846503","0.015","1111","4.38","0","0.9846608829503464"
"3184","Kepler-62","Kepler-62 b","2013","5.714932","0.012","368","4.68","0","0.9775429609703157"
"3185","Kepler-62","Kepler-62 c","2013","12.4417","0.005","368","4.68","0","0.9775404503669725"
"3186","Kepler-62","Kepler-62 d","2013","18.16406","0.018000000000000002","368","4.68","0","0.977519253898265"
"3187","Kepler-62","Kepler-62 e","2013","122.3874","0.015","368","4.68","0","0.9775347740772024"
"3188","Kepler-62","Kepler-62 f","2013","267.291","0.013000000000000001","368","4.68","0","0.9775408181088255"
"3189","Kepler-620","Kepler-620 b","2016","12.91375431","0.03","1241","4.33","0","0.981528639342023"
"3190","Kepler-621","Kepler-621 b","2016","2.62811375","0.021","389","4.63","0","0.9914504793628018"
"3191","Kepler-622","Kepler-622 b","2016","14.28226676","0.02","259","4.67","0","0.9911583911241915"
"3192","Kepler-623","Kepler-623 b","2016","9.07097734","0.027999999999999997","811","4.53","0","0.9884720570856167"
"3193","Kepler-624","Kepler-624 b","2016","14.58649607","0.021","731","4.33","0","0.9863572398943703"
"3194","Kepler-625","Kepler-625 b","2016","7.75192492","0.018000000000000002","502","4.49","0","0.9820100085885187"
"3195","Kepler-625","Kepler-625 c","2016","4.1653651","0.01","502","4.49","0","0.9820382911729542"
"3196","Kepler-626","Kepler-626 b","2016","14.48585199","0.021","690","4.4","0","0.9878362857072873"
"3197","Kepler-627","Kepler-627 b","2016","40.6994443","0.034","1143","4.21","0","0.9799634395461981"
"3198","Kepler-628","Kepler-628 b","2016","15.4580567","0.077","579","4.22","0","0.9707335366821235"
"3199","Kepler-629","Kepler-629 b","2016","7.2385854","0.013000000000000001","383","4.55","0","0.9860184542462985"
"3200","Kepler-63","Kepler-63 b","2013","9.4341505","0.055999999999999994","200","4.52","0","0.9730371584307564"
"3201","Kepler-630","Kepler-630 b","2016","161.4743937","0.028999999999999998","657","4.42","0","0.9882825977673088"
"3202","Kepler-631","Kepler-631 b","2016","17.97979059","0.027000000000000003","843","4.28","0","0.978957246124985"
"3203","Kepler-632","Kepler-632 b","2016","30.99660733","0.02","349","4.55","0","0.9882719187702582"
"3204","Kepler-633","Kepler-633 b","2016","8.50340718","0.015","634","4.32","0","0.9847747416835012"
"3205","Kepler-634","Kepler-634 b","2016","5.16950177","0.017","757","4.26","0","0.9826478114853728"
"3206","Kepler-635","Kepler-635 b","2016","23.44971004","0.024","826","4.2","0","0.9695129253117645"
"3207","Kepler-636","Kepler-636 b","2016","16.08066115","0.040999999999999995","341","4.56","0","0.9903367027181093"
"3208","Kepler-637","Kepler-637 b","2016","23.20584623","0.044000000000000004","1575","3.84","0","0.9611202946012714"
"3209","Kepler-638","Kepler-638 b","2016","6.07972888","0.017","426","4.43","0","0.9558303355189184"
"3210","Kepler-639","Kepler-639 b","2016","10.21420496","0.022000000000000002","680","4.27","0","0.9815982451238987"
"3211","Kepler-640","Kepler-640 b","2016","22.24813967","0.023","538","4.5","0","0.9835147266645956"
"3212","Kepler-641","Kepler-641 b","2016","9.48961571","0.017","673","4.33","0","0.9805048507442911"
"3213","Kepler-642","Kepler-642 b","2016","4.41745855","0.027000000000000003","1022","4.14","0","0.9765334583135954"
"3214","Kepler-643","Kepler-643 b","2016","16.33889626","0.09300000000000001","1029","3.64","0","0.9306834631862246"
"3215","Kepler-644","Kepler-644 b","2016","3.1739171","0.028999999999999998","1413","4.09","0","0.9729843323086868"
"3216","Kepler-645","Kepler-645 b","2016","3.27582262","0.019","901","4.33","0","0.9835947530716559"
"3217","Kepler-646","Kepler-646 b","2016","15.87364565","0.018000000000000002","513","4.49","0","0.9886430767620082"
"3218","Kepler-647","Kepler-647 b","2016","16.2254649","0.011000000000000001","789","4.39","0","0.9853312086637542"
"3219","Kepler-648","Kepler-648 b","2016","17.4211749","0.03","665","4.48","0","0.9799996149577401"
"3220","Kepler-649","Kepler-649 b","2016","29.90722674","0.021","525","4.48","0","0.9851068624263232"
"3221","Kepler-65","Kepler-65 b","2012","2.15491","0.013000000000000001","306.39","4.23","0","0.9801555608597802"
"3222","Kepler-65","Kepler-65 c","2012","5.859944","0.024","306.39","4.23","0","0.9800899111275867"
"3223","Kepler-65","Kepler-65 d","2012","8.13123","0.013999999999999999","306.39","4.23","0","0.9801530399189138"
"3224","Kepler-65","Kepler-65 e","2019","258.8","0.128","306.39","4.23","1","0.7987416488059899"
"3225","Kepler-650","Kepler-650 b","2016","3.03214559","0.027000000000000003","805","4.21","0","0.9795130804862234"
"3226","Kepler-651","Kepler-651 b","2016","21.38521506","0.022000000000000002","537","4.53","0","0.9882511439446185"
"3227","Kepler-652","Kepler-652 b","2016","4.18200253","0.023","423","4.54","0","0.9801569904076295"
"3228","Kepler-653","Kepler-653 b","2016","14.70748976","0.018000000000000002","593","4.29","0","0.9750926031992594"
"3229","Kepler-653","Kepler-653 c","2016","0.90037648","0.006999999999999999","593","4.29","0","0.975112552722684"
"3230","Kepler-654","Kepler-654 b","2016","13.72465129","0.019","661","4.36","0","0.9848152537064685"
"3231","Kepler-655","Kepler-655 b","2016","46.4063358","0.025","783","4.31","0","0.9835375608861046"
"3232","Kepler-656","Kepler-656 b","2016","1.26025909","0.028999999999999998","867","4.56","0","0.988960041226295"
"3233","Kepler-657","Kepler-657 b","2016","24.54350418","0.032","1244","4.44","0","0.9865662881075585"
"3234","Kepler-658","Kepler-658 b","2016","1.28707676","0.015","341","4.68","0","0.9887188176662051"
"3235","Kepler-659","Kepler-659 b","2016","17.671796","0.023","688","4.6","0","0.9882794460074752"
"3236","Kepler-66","Kepler-66 b","2013","17.815815","0.026000000000000002","1107","4.48","0","0.8372209069993953"
"3237","Kepler-660","Kepler-660 b","2016","9.27358194","0.024","564","4.61","0","0.9892290793150661"
"3238","Kepler-661","Kepler-661 b","2016","6.02930132","0.027999999999999997","558","4.64","0","0.9893481416981919"
"3239","Kepler-662","Kepler-662 b","2016","21.67697486","0.02","641","4.6","0","0.9890533187329269"
"3240","Kepler-663","Kepler-663 b","2016","4.99678284","0.024","1030","4.55","0","0.9886617205528062"
"3241","Kepler-664","Kepler-664 b","2016","2.52559332","0.024","1386","4.43","0","0.9862914164252339"
"3242","Kepler-665","Kepler-665 b","2016","16.01310205","0.024","651","4.6","0","0.9889773665704725"
"3243","Kepler-666","Kepler-666 b","2016","4.49876092","0.022000000000000002","1330","4.41","0","0.9855759142579696"
"3244","Kepler-667","Kepler-667 b","2016","41.43962808","0.043","907","4.53","0","0.9862692579252599"
"3245","Kepler-668","Kepler-668 b","2016","8.35390639","0.025","877","4.55","0","0.9878080226052274"
"3246","Kepler-669","Kepler-669 b","2016","4.12554687","0.044000000000000004","1778","4.34","0","0.9813010702643943"
"3247","Kepler-67","Kepler-67 b","2013","15.7259","0.027000000000000003","1107","4.59","0","0.8380949939520808"
"3248","Kepler-670","Kepler-670 b","2016","2.81650485","0.121","980","4.44","0","0.982203995926269"
"3249","Kepler-671","Kepler-671 b","2016","4.28095859","0.025","1139","4.47","0","0.9866137542272502"
"3250","Kepler-672","Kepler-672 b","2016","38.3774623","0.023","1011","4.5","0","0.9873013479626483"
"3251","Kepler-673","Kepler-673 b","2016","3.72873109","0.06","978","4.54","0","0.9871060765633658"
"3252","Kepler-674","Kepler-674 b","2016","2.24338185","0.015","302","4.69","0","0.984243472751339"
"3253","Kepler-675","Kepler-675 b","2016","2.33743801","0.022000000000000002","651","4.6","0","0.988491983600123"
"3254","Kepler-676","Kepler-676 b","2016","11.59822172","0.027999999999999997","243","4.77","0","0.989203989473201"
"3255","Kepler-677","Kepler-677 b","2016","6.57531678","0.049","1180","4.45","0","0.9853679982798191"
"3256","Kepler-678","Kepler-678 b","2016","7.27503724","0.047","875","4.5","0","0.9861783258888812"
"3257","Kepler-679","Kepler-679 b","2016","12.39358604","0.027999999999999997","968","4.54","0","0.9872009117647542"
"3258","Kepler-68","Kepler-68 b","2013","5.3988","0.022000000000000002","144.77","4.28","0","0.9638316434578408"
"3259","Kepler-68","Kepler-68 c","2013","9.6051","0.009000000000000001","144.77","4.28","0","0.9638321623766658"
"3260","Kepler-68","Kepler-68 d","2013","634.6","0.127","144.77","4.28","1","0.7802381435186941"
"3261","Kepler-680","Kepler-680 b","2016","3.68992629","0.022000000000000002","1342","4.38","0","0.9833392779724475"
"3262","Kepler-681","Kepler-681 b","2016","26.39435646","0.027999999999999997","666","4.58","0","0.9877718412931571"
"3263","Kepler-682","Kepler-682 b","2016","12.61190667","0.068","951","4.51","0","0.9849279429205134"
"3264","Kepler-683","Kepler-683 b","2016","2.53918318","0.018000000000000002","976","4.47","0","0.9901192654174895"
"3265","Kepler-684","Kepler-684 b","2016","6.77030201","0.031","1066","4.53","0","0.9900873253415428"
"3266","Kepler-685","Kepler-685 b","2016","1.6255222","0.09699999999999999","1145","4.36","0","0.9827676454399296"
"3267","Kepler-686","Kepler-686 b","2016","1.59474546","0.111","1203","4.49","0","0.9863579705100574"
"3268","Kepler-687","Kepler-687 b","2016","20.50586978","0.032","628","4.6","0","0.99075521325244"
"3269","Kepler-688","Kepler-688 b","2016","3.89593684","0.08900000000000001","1247","4.47","0","0.987503787714165"
"3270","Kepler-689","Kepler-689 b","2016","22.36656079","0.026000000000000002","1044","4.51","0","0.9903786966246774"
"3271","Kepler-69","Kepler-69 b","2013","13.722341","0.021","746.33","4.4","0","0.9617081055139128"
"3272","Kepler-69","Kepler-69 c","2013","242.4613","0.016","746.33","4.4","0","0.9617346817529776"
"3273","Kepler-690","Kepler-690 b","2016","7.74809437","0.055","1653","4.35","0","0.9835007671796392"
"3274","Kepler-691","Kepler-691 b","2016","8.114379","0.019","239","4.76","0","0.99164401138323"
"3275","Kepler-692","Kepler-692 b","2016","21.81293494","0.028999999999999998","1000","4.53","0","0.9904842285286767"
"3276","Kepler-693","Kepler-693 b","2016","15.37563332","0.09300000000000001","1002","4.61","0","0.9889712801515583"
"3277","Kepler-694","Kepler-694 b","2016","6.36584161","0.026000000000000002","1023","4.47","0","0.9893504278328783"
"3278","Kepler-695","Kepler-695 b","2016","3.04033042","0.084","620","4.57","0","0.9892448282779521"
"3279","Kepler-696","Kepler-696 b","2016","4.19042557","0.055999999999999994","1285","4.39","0","0.9864347638469977"
"3280","Kepler-697","Kepler-697 b","2016","3.70987065","0.038","1091","4.52","0","0.9898816735347417"
"3281","Kepler-698","Kepler-698 b","2016","16.32976218","0.034","1135","4.5","0","0.9890738101218243"
"3282","Kepler-699","Kepler-699 b","2016","27.80756293","0.129","888","4.58","0","0.981515006047764"
"3283","Kepler-7","Kepler-7 b","2009","4.8854892","0.16699999999999998","947.46","3.98","0","0.9670176256435119"
"3284","Kepler-700","Kepler-700 b","2016","80.8720639","0.055","1061","4.47","0","0.9881766521568079"
"3285","Kepler-701","Kepler-701 b","2016","10.35533177","0.026000000000000002","755","4.54","0","0.9903611973133265"
"3286","Kepler-702","Kepler-702 b","2016","10.52629406","0.084","892","4.53","0","0.9883880872248091"
"3287","Kepler-703","Kepler-703 b","2016","4.58352176","0.075","1482","4.29","0","0.9817124468521354"
"3288","Kepler-704","Kepler-704 b","2016","3.76182115","0.024","1054","4.46","0","0.9880632191061615"
"3289","Kepler-705","Kepler-705 b","2016","56.0560538","0.019","251","4.75","0","0.9906470067109943"
"3290","Kepler-706","Kepler-706 b","2016","41.40831347","0.121","810","4.54","0","0.9859395691509644"
"3291","Kepler-707","Kepler-707 b","2016","2.23749275","0.012","626","4.58","0","0.9900366817695911"
"3292","Kepler-708","Kepler-708 b","2016","3.16789194","0.027000000000000003","1241","4.47","0","0.9889181353765507"
"3293","Kepler-709","Kepler-709 b","2016","16.08524954","0.027000000000000003","668","4.58","0","0.9903079046881652"
"3294","Kepler-710","Kepler-710 b","2016","4.34728553","0.017","919","4.5","0","0.9890505151370804"
"3295","Kepler-711","Kepler-711 b","2016","23.58914398","0.031","664","4.56","0","0.9900404157162692"
"3296","Kepler-712","Kepler-712 b","2016","21.02247699","0.031","944","4.58","0","0.9894703869327781"
"3297","Kepler-712","Kepler-712 c","2016","226.89047","0.044000000000000004","944","4.58","0","0.9892049358925712"
"3298","Kepler-713","Kepler-713 b","2016","7.411141","0.023","1003","4.44","0","0.9879554121466864"
"3299","Kepler-714","Kepler-714 b","2016","8.09888799","0.08900000000000001","1460","4.37","0","0.9834247816815559"
"3300","Kepler-715","Kepler-715 b","2016","10.00652995","0.034","1214","4.42","0","0.9872870239886054"
"3301","Kepler-716","Kepler-716 b","2016","10.37168453","0.027000000000000003","675","4.58","0","0.9903725117133372"
"3302","Kepler-717","Kepler-717 b","2016","4.40840023","0.022000000000000002","1126","4.53","0","0.9879102366684838"
"3303","Kepler-718","Kepler-718 b","2016","2.0523499","0.152","1520","4.28","0","0.9699505309698797"
"3304","Kepler-719","Kepler-719 b","2016","5.00731778","0.078","1427","4.45","0","0.9859954036834079"
"3305","Kepler-720","Kepler-720 b","2016","4.70832654","0.077","880","4.49","0","0.9868193916459405"
"3306","Kepler-721","Kepler-721 b","2016","5.39202539","0.024","848","4.58","0","0.9901169839975776"
"3307","Kepler-722","Kepler-722 b","2016","4.09357325","0.024","1375","4.41","0","0.9872702651445122"
"3308","Kepler-722","Kepler-722 c","2016","105.144749","0.026000000000000002","1375","4.41","0","0.987251461571144"
